popularity_rank,spotify_name,returned_spotify_id,monthly_listeners,origin_cluster,mapping_tier,mapping_method,fua_code,official_fua_name,study_city_label,population_year,population,notes
773,The Rumble Strips,2LrQtNcBWufq2AjaM6swf7,85506,Tavistock,strict,official_oecd_municipality_crosswalk,UK516F,Plymouth,Plymouth,2024.0,423138.0,The official OECD municipality list assigns West Devon to Plymouth FUA.
774,Booze & Glory,4gVommn6B9vUqdsfSwVaiv,85412,,excluded_no_defensible_fua,no_resolved_origin,,,,,,No FUA assignment is possible while the band's origin remains unresolved.
775,Magnetic Man,40ttEBZPhAHbXH6aUg4GkL,83637,London,strict,official_oecd_municipality_crosswalk,UK001F,London,London,2024.0,12666099.0,The official OECD municipality list assigns City of London to London FUA.
776,Oi Va Voi,1AzrlUnOS6dhH0iMV86ctS,83446,London,strict,official_oecd_municipality_crosswalk,UK001F,London,London,2024.0,12666099.0,The official OECD municipality list assigns City of London to London FUA.
777,Tenpole Tudor,3hsO9B2FiSAfdBddcNKZEV,83020,,excluded_no_defensible_fua,no_resolved_origin,,,,,,No FUA assignment is possible while the band's origin remains unresolved.
778,Young Guns,4v4qHupYi7eRJfkniHrp4Z,82953,High Wycombe,excluded_no_defensible_fua,no_reviewed_assignment,,,,,,No assignment is made because the resolved place is not in the official OECD municipality-to-FUA crosswalk.
779,Let's Eat Grandma,4qNZw759AdHSMugyDMrIlF,81221,Norwich,strict,official_oecd_municipality_crosswalk,UK566F,Norwich,Norwich,2024.0,433787.0,The official OECD municipality list assigns Norwich to Norwich FUA.
780,Babe Ruth,0U04xAocTetRnA7v3TYQ2i,80353,Hatfield,strict,official_oecd_municipality_crosswalk,UK001F,London,London,2024.0,12666099.0,The official OECD municipality list assigns Welwyn Hatfield to London FUA.
781,Massive Wagons,7xytG2E40s4GeukvZCGqGP,80248,,excluded_no_defensible_fua,no_resolved_origin,,,,,,No FUA assignment is possible while the band's origin remains unresolved.
782,65daysofstatic,6DVVsQAnpHdJjb1nYuOQ6g,79997,Sheffield,strict,official_oecd_municipality_crosswalk,UK010F,Sheffield,Sheffield,2024.0,1217504.0,The official OECD municipality list assigns Sheffield to Sheffield FUA.
783,Arab Strap,6g8Jqb5JMfv92eB2r0awTN,79984,Falkirk,strict,official_oecd_municipality_crosswalk,UK551F,Falkirk,Falkirk,2024.0,160020.0,The official OECD municipality list assigns Falkirk to Falkirk FUA.
784,Slowly Rolling Camera,5kH36nIamlV0iSe6ESDWvb,79752,,excluded_no_defensible_fua,no_resolved_origin,,,,,,No FUA assignment is possible while the band's origin remains unresolved.
785,Mallory Knox,7bHTSvk96ULRLZPZr1SoCZ,79587,Cambridge,strict,official_oecd_municipality_crosswalk,UK017F,Cambridge,Cambridge,2024.0,414802.0,The official OECD municipality list assigns Cambridge to Cambridge FUA.
786,Alien Sex Fiend,6WVnBgqJfj9Iw9gpBed9fJ,79219,London,strict,official_oecd_municipality_crosswalk,UK001F,London,London,2024.0,12666099.0,The official OECD municipality list assigns City of London to London FUA.
787,Geordie,0IzJYdxaNLwrC7diSCu0iY,79034,Newcastle upon Tyne,strict,official_oecd_municipality_crosswalk,UK013F,Newcastle upon Tyne,Newcastle,2024.0,1221203.0,"The official OECD municipality list assigns Newcastle upon Tyne, Northumberland to Newcastle upon Tyne FUA."
788,Brothers In Rhythm,0f2HTJx4jowMoiHBH4GzdU,78778,,excluded_no_defensible_fua,no_resolved_origin,,,,,,No FUA assignment is possible while the band's origin remains unresolved.
789,Destructive Tendencies,1Yc03TvBp08WN2oHVuvewX,77543,,excluded_no_defensible_fua,no_resolved_origin,,,,,,No FUA assignment is possible while the band's origin remains unresolved.
790,Discharge,5SRhOM75OnwuXH8BmCxD5a,77256,Stoke-on-Trent,strict,official_oecd_municipality_crosswalk,UK027F,Stoke-on-Trent,Stoke-on-Trent,2024.0,494803.0,The official OECD municipality list assigns Stoke-on-Trent to Stoke-on-Trent FUA.
791,Ibibio Sound Machine,4J6CnIqPEtWYn3la2YYj2c,77200,,excluded_no_defensible_fua,no_resolved_origin,,,,,,No FUA assignment is possible while the band's origin remains unresolved.
792,GLXY,1U8nnmbuPk1EpoO7MVgIeT,77107,,excluded_no_defensible_fua,no_resolved_origin,,,,,,No FUA assignment is possible while the band's origin remains unresolved.
793,LFO,2M0T4a1pkOC5nifN9W6e9e,76989,Leeds,strict,official_oecd_municipality_crosswalk,UK003F,Leeds,Leeds,2024.0,3070506.0,The official OECD municipality list assigns Leeds to Leeds FUA.
794,Fightstar,3CI0BdDDxe6D21RmqTB5fn,76830,London,strict,official_oecd_municipality_crosswalk,UK001F,London,London,2024.0,12666099.0,The official OECD municipality list assigns City of London to London FUA.
795,VANT,4Xxkt0tSJr1uNxGDZcJLRc,76495,,excluded_no_defensible_fua,no_resolved_origin,,,,,,No FUA assignment is possible while the band's origin remains unresolved.
796,The Bees,6XiSck3QPuXk7ho6zlDz3P,76473,Ventnor,excluded_no_defensible_fua,no_reviewed_assignment,,,,,,No assignment is made because the resolved place is not in the official OECD municipality-to-FUA crosswalk.
797,Wizzard,7823Dim2TzjiQQ9wRQxyi9,75390,Birmingham,strict,official_oecd_municipality_crosswalk,UK002F,West Midlands urban area,Birmingham,2024.0,3247941.0,The official OECD municipality list assigns Birmingham to West Midlands urban area FUA.
798,Acrania,6D3PbIyyqH2NaqPZSE6X5N,75245,,excluded_no_defensible_fua,no_resolved_origin,,,,,,No FUA assignment is possible while the band's origin remains unresolved.
799,Re-Flex,1iNGtKXGyniqwVhXfbKpk8,75009,,excluded_no_defensible_fua,no_resolved_origin,,,,,,No FUA assignment is possible while the band's origin remains unresolved.
800,999,14IKysoZ0qyGRsIiTk1Ase,74540,London,strict,official_oecd_municipality_crosswalk,UK001F,London,London,2024.0,12666099.0,The official OECD municipality list assigns City of London to London FUA.
801,Curse of Lono,6pM5NZalHT5nD9vDEz2Ukx,74421,,excluded_no_defensible_fua,no_resolved_origin,,,,,,No FUA assignment is possible while the band's origin remains unresolved.
802,Nitzer Ebb,7EnAgffrVyerTWH628TJ6f,73454,Chelmsford,strict,official_oecd_municipality_crosswalk,UK001F,London,London,2024.0,12666099.0,The official OECD municipality list assigns Chelmsford to London FUA.
803,Fields Of The Nephilim,3m8KqUjgKDwmJ9L9uBHMMs,73403,Stevenage,strict,official_oecd_municipality_crosswalk,UK021F,Stevenage,Stevenage,2024.0,91774.0,The official OECD municipality list assigns Stevenage to Stevenage FUA.
804,ROAM,0q74f5UdR3j14Lis4AKKxq,73324,,excluded_no_defensible_fua,no_resolved_origin,,,,,,No FUA assignment is possible while the band's origin remains unresolved.
805,Spector,34nBPbcVc9F9eizQC4a5aT,73172,London,strict,official_oecd_municipality_crosswalk,UK001F,London,London,2024.0,12666099.0,The official OECD municipality list assigns City of London to London FUA.
806,Red Box,4TvQ6wnXv3aDNv29JH6App,72793,London,strict,official_oecd_municipality_crosswalk,UK001F,London,London,2024.0,12666099.0,The official OECD municipality list assigns City of London to London FUA.
807,Chicken Shack,7aUVQRiWaOqZU0JwOlGfWi,72185,,excluded_no_defensible_fua,no_resolved_origin,,,,,,No FUA assignment is possible while the band's origin remains unresolved.
808,Friedberg,0lqPfG8vAR30UX3cWDbCEn,71589,,excluded_no_defensible_fua,no_resolved_origin,,,,,,No FUA assignment is possible while the band's origin remains unresolved.
809,Talisk,1khU7sW2d95qMTDnyDfzBT,71444,,excluded_no_defensible_fua,no_resolved_origin,,,,,,No FUA assignment is possible while the band's origin remains unresolved.
810,Fast Food Rockers,6Mz4vAfXG0tJgUcOQL6zy5,71392,Folkestone,excluded_no_defensible_fua,no_reviewed_assignment,,,,,,No assignment is made because the resolved place is not in the official OECD municipality-to-FUA crosswalk.
811,Let Loose,64qK94JPWEI7HovDpzLBej,71261,,excluded_no_defensible_fua,no_resolved_origin,,,,,,No FUA assignment is possible while the band's origin remains unresolved.
812,Nektar,0n2Uel3CvQrmMsYLEfpO3s,70557,Hamburg,excluded_non_uk,outside_uk_fua_universe,,,,,,Hamburg is outside the UK FUA universe.
813,Lund Quartet,6GUoU3k0b3qF1T06UvyAhk,70363,,excluded_no_defensible_fua,no_resolved_origin,,,,,,No FUA assignment is possible while the band's origin remains unresolved.
814,Nine Black Alps,5fLbJGzlYux3GBwTifMMvR,69153,Manchester,strict,official_oecd_municipality_crosswalk,UK008F,Manchester,Manchester,2024.0,3595966.0,The official OECD municipality list assigns Manchester to Manchester FUA.
815,Delta 5,2qe52cWdi4IRtgg14CLInb,68871,Leeds,strict,official_oecd_municipality_crosswalk,UK003F,Leeds,Leeds,2024.0,3070506.0,The official OECD municipality list assigns Leeds to Leeds FUA.
816,A,3HBxYEtI2i43MzWyTXupVv,68849,Suffolk,excluded_no_defensible_fua,no_reviewed_assignment,,,,,,No assignment is made because the resolved place is not in the official OECD municipality-to-FUA crosswalk.
817,Gene,5Rsu72e1qrjIUtxH6Zmy9K,68357,London,strict,official_oecd_municipality_crosswalk,UK001F,London,London,2024.0,12666099.0,The official OECD municipality list assigns City of London to London FUA.
818,The Magic Gang,52pNByiBWx6SVMMqqcCA74,68131,Brighton,strict,official_oecd_municipality_crosswalk,UK515F,Brighton and Hove,Brighton and Hove,2024.0,451122.0,The official OECD municipality list assigns Brighton and Hove to Brighton and Hove FUA.
819,Death Of Guitar Pop,6fD5uxjcSC0aF0FO61e5id,68122,,excluded_no_defensible_fua,no_resolved_origin,,,,,,No FUA assignment is possible while the band's origin remains unresolved.
820,Lords Of The New Church,5JEhWD9S2znCiQRiGj2OUk,67975,,excluded_no_defensible_fua,no_resolved_origin,,,,,,No FUA assignment is possible while the band's origin remains unresolved.
821,B-Movie,7zUgfhtNGSNLMl2ydFse4S,67864,Mansfield,strict,official_oecd_municipality_crosswalk,UK046F,Mansfield,Mansfield,2024.0,113138.0,The official OECD municipality list assigns Mansfield to Mansfield FUA.
822,Fastway,7eD005d7pGOEYD3eWVRecb,67660,,excluded_no_defensible_fua,no_resolved_origin,,,,,,No FUA assignment is possible while the band's origin remains unresolved.
823,Stornoway,1UzKSuyOqKgUupcNNEtnF1,67498,Oxford,strict,official_oecd_municipality_crosswalk,UK560F,Oxford,Oxford,2024.0,606748.0,The official OECD municipality list assigns Oxford to Oxford FUA.
824,Fat White Family,5ztBFCBEL7OtjdAt98RnD4,66984,Peckham,strict,official_oecd_municipality_crosswalk,UK001F,London,London,2024.0,12666099.0,"The official OECD municipality list assigns City of London, Southwark to London FUA."
825,Steeleye Span,4OrrjMGltjy6ojX6034f8u,66623,London,strict,official_oecd_municipality_crosswalk,UK001F,London,London,2024.0,12666099.0,The official OECD municipality list assigns City of London to London FUA.
826,Shampoo,3wChfsJPsUnjVHXc79wRN1,66590,Plumstead,strict,official_oecd_municipality_crosswalk,UK001F,London,London,2024.0,12666099.0,"The official OECD municipality list assigns City of London, Greenwich to London FUA."
827,Clinic,7icDkrFloDss50hoqQ3Kkj,66575,Crosby,excluded_no_defensible_fua,no_reviewed_assignment,,,,,,No assignment is made because the resolved place is not in the official OECD municipality-to-FUA crosswalk.
828,Monarchy,4YXRO4slasYnty9nb73LrO,66523,London,strict,official_oecd_municipality_crosswalk,UK001F,London,London,2024.0,12666099.0,The official OECD municipality list assigns City of London to London FUA.
829,Coach Party,4trP4C2bZ0TqMUxw0tLRAZ,65798,,excluded_no_defensible_fua,no_resolved_origin,,,,,,No FUA assignment is possible while the band's origin remains unresolved.
830,Blazin' Squad,5dEFm1RwaTSXpQSpzpYKF2,65260,Chingford,strict,official_oecd_municipality_crosswalk,UK001F,London,London,2024.0,12666099.0,"The official OECD municipality list assigns City of London, Waltham Forest to London FUA."
831,Liverpool Express,5MHQO0sz5J0VX7jjuL2dUg,65090,,excluded_no_defensible_fua,no_resolved_origin,,,,,,No FUA assignment is possible while the band's origin remains unresolved.
832,Total Science,20X39VOcF5zEpkOx6WrXlY,64875,,excluded_no_defensible_fua,no_resolved_origin,,,,,,No FUA assignment is possible while the band's origin remains unresolved.
833,McAlmont & Butler,0BV7lpkyFTbzzML7DuUnpZ,64384,,excluded_no_defensible_fua,no_resolved_origin,,,,,,No FUA assignment is possible while the band's origin remains unresolved.
834,TNGHT,40jiZfvsiAi1aIarh5Z3d3,63726,,excluded_no_defensible_fua,no_resolved_origin,,,,,,No FUA assignment is possible while the band's origin remains unresolved.
835,Cockney Rejects,4EfSXeVFbCEYIde3E9k4wr,63708,East End of London,strict,official_oecd_municipality_crosswalk,UK001F,London,London,2024.0,12666099.0,The official OECD municipality list assigns City of London to London FUA.
836,The Meteors,7a2sloQlmdKSmj3fwMMpg9,63611,,excluded_no_defensible_fua,no_resolved_origin,,,,,,No FUA assignment is possible while the band's origin remains unresolved.
837,Tones On Tail,5aBEGOeWQCJfptic9xyaAb,63031,Northampton,strict,official_oecd_municipality_crosswalk,UK528F,Northampton,Northampton,2024.0,439811.0,The official OECD municipality list assigns West Northamptonshire to Northampton FUA.
838,Psychic TV,3oi0s3WIuxBU5oh87n7za2,62944,London,strict,official_oecd_municipality_crosswalk,UK001F,London,London,2024.0,12666099.0,The official OECD municipality list assigns City of London to London FUA.
839,808INK,1eSFjbv86usit5ZF5ywtLf,62895,,excluded_no_defensible_fua,no_resolved_origin,,,,,,No FUA assignment is possible while the band's origin remains unresolved.
840,Ward Thomas,0xBhUB0EfzvchYnaIWkdBw,62236,Hampshire,excluded_no_defensible_fua,no_reviewed_assignment,,,,,,No assignment is made because the resolved place is not in the official OECD municipality-to-FUA crosswalk.
841,Eddie & The Hot Rods,70e4IgnWAQfPPxKnD9jXDr,61901,Canvey Island,excluded_no_defensible_fua,no_reviewed_assignment,,,,,,No assignment is made because the resolved place is not in the official OECD municipality-to-FUA crosswalk.
842,Orange Goblin,3nutnJ57QnbWEdCWn2EyWo,61406,London,strict,official_oecd_municipality_crosswalk,UK001F,London,London,2024.0,12666099.0,The official OECD municipality list assigns City of London to London FUA.
843,Pentangle,55wOEGTc3QKwBJ9gntcOxT,61364,London,strict,official_oecd_municipality_crosswalk,UK001F,London,London,2024.0,12666099.0,The official OECD municipality list assigns City of London to London FUA.
844,Yuck,6l3BRLCpzfC8yxqf9thWAg,61077,London,strict,official_oecd_municipality_crosswalk,UK001F,London,London,2024.0,12666099.0,The official OECD municipality list assigns City of London to London FUA.
845,The Move,2BLpGstUHxDc6vHfBEiaXm,60997,Birmingham,strict,official_oecd_municipality_crosswalk,UK002F,West Midlands urban area,Birmingham,2024.0,3247941.0,The official OECD municipality list assigns Birmingham to West Midlands urban area FUA.
846,Coil,37KB5e6cGsN1AQAB9Omm1U,60925,London,strict,official_oecd_municipality_crosswalk,UK001F,London,London,2024.0,12666099.0,The official OECD municipality list assigns City of London to London FUA.
847,DJ Food,4NZM5xKuDpGc4vEHDwGO1Q,60881,London,strict,official_oecd_municipality_crosswalk,UK001F,London,London,2024.0,12666099.0,The official OECD municipality list assigns City of London to London FUA.
848,Carter The Unstoppable Sex Machine,5RFBPz01PqvSQ1QhEgaxOp,60865,London,strict,official_oecd_municipality_crosswalk,UK001F,London,London,2024.0,12666099.0,The official OECD municipality list assigns City of London to London FUA.
849,Spooky Tooth,5YE3Wwk5wqQmFXM5qyaM6u,60855,Carlisle,excluded_missing_population,official_fua_missing_population,,,,,,"The official OECD municipality list assigns Carlisle to Carlisle (UK575F), but that FUA is absent from the frozen population denominator."
850,Anaal Nathrakh,7vrrJ5YlL3I8XUrh1ktGJV,60506,Birmingham,strict,official_oecd_municipality_crosswalk,UK002F,West Midlands urban area,Birmingham,2024.0,3247941.0,The official OECD municipality list assigns Birmingham to West Midlands urban area FUA.
851,Soft Machine,5A0MH7JfEBEMySevsmauds,59575,Canterbury,excluded_no_defensible_fua,no_reviewed_assignment,,,,,,No assignment is made because the resolved place is not in the official OECD municipality-to-FUA crosswalk.
852,Wolf Gang,6EkvDqOOEX08BotcQppKoD,59456,London,strict,official_oecd_municipality_crosswalk,UK001F,London,London,2024.0,12666099.0,The official OECD municipality list assigns City of London to London FUA.
853,The Raincoats,4t7bXPFEPe0pu1ozhdDLOp,59262,,excluded_no_defensible_fua,no_resolved_origin,,,,,,No FUA assignment is possible while the band's origin remains unresolved.
854,Dollar,7AvR99Z6y7N5BWF7VdY3bo,59067,,excluded_no_defensible_fua,no_resolved_origin,,,,,,No FUA assignment is possible while the band's origin remains unresolved.
855,Ex:Re,3FIsBWNLmqLvTQnhJLAWUJ,58725,,excluded_no_defensible_fua,no_resolved_origin,,,,,,No FUA assignment is possible while the band's origin remains unresolved.
856,MiC LOWRY,0AJUYWKztkg5dnrHDIBv47,58089,,excluded_no_defensible_fua,no_resolved_origin,,,,,,No FUA assignment is possible while the band's origin remains unresolved.
857,DC Breaks,4D5VLxuFvZ058Z5S8YmE47,57873,,excluded_no_defensible_fua,no_resolved_origin,,,,,,No FUA assignment is possible while the band's origin remains unresolved.
858,Gallows,0LpwbxbT8dPiqUnul4ngzu,56900,Watford,strict,official_oecd_municipality_crosswalk,UK001F,London,London,2024.0,12666099.0,The official OECD municipality list assigns Watford to London FUA.
859,Demon,7tI1ZOOgocYZT2O5M8iBz8,56564,Leek,strict,official_oecd_municipality_crosswalk,UK027F,Stoke-on-Trent,Stoke-on-Trent,2024.0,494803.0,The official OECD municipality list assigns Staffordshire Moorlands to Stoke-on-Trent FUA.
860,Die So Fluid,0OE30pXmzCwTxhoAFtCs8u,56461,,excluded_no_defensible_fua,no_resolved_origin,,,,,,No FUA assignment is possible while the band's origin remains unresolved.
861,Benediction,1Lx9Dy5gi2OLlJBBs7GYO7,56352,Birmingham,strict,official_oecd_municipality_crosswalk,UK002F,West Midlands urban area,Birmingham,2024.0,3247941.0,The official OECD municipality list assigns Birmingham to West Midlands urban area FUA.
862,Antimatter,2k4duorvZ5lTq33ljpT0sc,56130,Liverpool,strict,official_oecd_municipality_crosswalk,UK006F,Liverpool,Liverpool,2024.0,1597536.0,The official OECD municipality list assigns Liverpool to Liverpool FUA.
863,Jack Beats,5dUIQXIt7WeBKpETFZyTFW,56114,London,strict,official_oecd_municipality_crosswalk,UK001F,London,London,2024.0,12666099.0,The official OECD municipality list assigns City of London to London FUA.
864,Throbbing Gristle,1UYhxPY1oqFUg1HfF8nV3k,56065,Kingston upon Hull,strict,official_oecd_municipality_crosswalk,UK026F,Kingston upon Hull,Hull,2024.0,631285.0,The official OECD municipality list assigns East Riding of Yorkshire to Kingston upon Hull FUA.
865,Godflesh,5A4ebXQf38xWIq0xSWLhsS,55777,Birmingham,strict,official_oecd_municipality_crosswalk,UK002F,West Midlands urban area,Birmingham,2024.0,3247941.0,The official OECD municipality list assigns Birmingham to West Midlands urban area FUA.
866,Crippled Black Phoenix,6WEyPcf9ezhNLm1xOBjbwH,55554,,excluded_no_defensible_fua,no_resolved_origin,,,,,,No FUA assignment is possible while the band's origin remains unresolved.
867,The Colourfield,06Rbwc8jaQ1d5fDPZiasE0,55168,Coventry,strict,official_oecd_municipality_crosswalk,UK025F,Coventry,Coventry,2024.0,787858.0,The official OECD municipality list assigns Coventry to Coventry FUA.
868,Breton,38bfc5BSVq6sVAssDmdc8N,55107,,excluded_no_defensible_fua,no_resolved_origin,,,,,,No FUA assignment is possible while the band's origin remains unresolved.
869,IS TROPICAL,148ujrGRexnhpqhRiw0rDi,54757,,excluded_no_defensible_fua,no_resolved_origin,,,,,,No FUA assignment is possible while the band's origin remains unresolved.
870,Swervedriver,0Sd7X8SxWV0AyDLbvd4uEu,54373,Oxford,strict,official_oecd_municipality_crosswalk,UK560F,Oxford,Oxford,2024.0,606748.0,The official OECD municipality list assigns Oxford to Oxford FUA.
871,She Drew The Gun,47meGvCz0CZklN50dgzjmL,54246,,excluded_no_defensible_fua,no_resolved_origin,,,,,,No FUA assignment is possible while the band's origin remains unresolved.
872,The Whip,4M2H1fDQR5ygAi7MMOVxAA,54058,Oldham,strict,official_oecd_municipality_crosswalk,UK008F,Manchester,Manchester,2024.0,3595966.0,The official OECD municipality list assigns Oldham to Manchester FUA.
873,Skeletal Family,78OgxRnIdBCdFBmKhP2Fz2,53859,Keighley,strict,official_oecd_municipality_crosswalk,UK003F,Leeds,Leeds,2024.0,3070506.0,The official OECD municipality list assigns Bradford to Leeds FUA.
874,Terrorvision,3jNwnthjUjHYvjyvRGfWuQ,53778,Keighley,strict,official_oecd_municipality_crosswalk,UK003F,Leeds,Leeds,2024.0,3070506.0,The official OECD municipality list assigns Bradford to Leeds FUA.
875,Zoot Woman,25w2vpqq7dYleBAqMx7Ijx,53078,,excluded_no_defensible_fua,no_resolved_origin,,,,,,No FUA assignment is possible while the band's origin remains unresolved.
876,Blu Mar Ten,5mGqZFvzU9FRNkcI3Y0A2V,53063,,excluded_no_defensible_fua,no_resolved_origin,,,,,,No FUA assignment is possible while the band's origin remains unresolved.
877,Anavae,0JseT2AZzVMKsBlrAywFcO,52164,London,strict,official_oecd_municipality_crosswalk,UK001F,London,London,2024.0,12666099.0,The official OECD municipality list assigns City of London to London FUA.
878,Declan Welsh and The Decadent West,6KNqvxgfYVRSzgAE1j2UT5,51958,,excluded_no_defensible_fua,no_resolved_origin,,,,,,No FUA assignment is possible while the band's origin remains unresolved.
879,Mclusky,3xA9AB0f4BVjsSlyQc12iE,51917,Cardiff,strict,official_oecd_municipality_crosswalk,UK009F,Cardiff,Cardiff,2024.0,939371.0,The official OECD municipality list assigns Cardiff to Cardiff FUA.
880,Breabach,1HyT0AtzTH5lVzlm8yQgbI,51761,,excluded_no_defensible_fua,no_resolved_origin,,,,,,No FUA assignment is possible while the band's origin remains unresolved.
881,Klimeks,5JQljNQvDpk1hhKpJHpwNU,51676,,excluded_no_defensible_fua,no_resolved_origin,,,,,,No FUA assignment is possible while the band's origin remains unresolved.
882,Strawbs,7dtYyLTWjuZGOcweC3eD2f,51671,,excluded_no_defensible_fua,no_resolved_origin,,,,,,No FUA assignment is possible while the band's origin remains unresolved.
883,Empathy Test,4WM2JNPCcZ7f6M72C0bTyM,51330,London,strict,official_oecd_municipality_crosswalk,UK001F,London,London,2024.0,12666099.0,The official OECD municipality list assigns City of London to London FUA.
884,Goldie Lookin Chain,0pobPzcYFoVSprUnwY2Bio,51269,Newport,strict,official_oecd_municipality_crosswalk,UK558F,Newport,Newport,2024.0,262018.0,The official OECD municipality list assigns Newport to Newport FUA.
885,Black Tongue,5vTCEZ15eybRnoqUAra4Ys,50504,Kingston upon Hull,strict,official_oecd_municipality_crosswalk,UK026F,Kingston upon Hull,Hull,2024.0,631285.0,The official OECD municipality list assigns East Riding of Yorkshire to Kingston upon Hull FUA.
886,Dolores Forever,32ttgKG3BxUVYxlBdmLBMi,50315,,excluded_no_defensible_fua,no_resolved_origin,,,,,,No FUA assignment is possible while the band's origin remains unresolved.
887,Rosetta Stone,0UnBsBrom4chs5rnjRBtIK,50256,,excluded_no_defensible_fua,no_resolved_origin,,,,,,No FUA assignment is possible while the band's origin remains unresolved.
888,Abbacadabra,4vhgCDK6RHCBN6P3jPQlZX,49799,,excluded_no_defensible_fua,no_resolved_origin,,,,,,No FUA assignment is possible while the band's origin remains unresolved.
889,Flesh For Lulu,6ahlwhwCBtwhSeDO5vYMh5,49698,Brixton,strict,official_oecd_municipality_crosswalk,UK001F,London,London,2024.0,12666099.0,"The official OECD municipality list assigns City of London, Lambeth to London FUA."
890,Matthews' Southern Comfort,7aLNBjOlzOCyuFmytbbeYM,49578,,excluded_no_defensible_fua,no_resolved_origin,,,,,,No FUA assignment is possible while the band's origin remains unresolved.
891,Kill The Lights,2b2c6xP76y8HCLiovv7kIZ,48704,,excluded_no_defensible_fua,no_resolved_origin,,,,,,No FUA assignment is possible while the band's origin remains unresolved.
892,Van Der Graaf Generator,02frazNrWgZCxUEf4UTfHt,48618,Manchester,strict,official_oecd_municipality_crosswalk,UK008F,Manchester,Manchester,2024.0,3595966.0,The official OECD municipality list assigns Manchester to Manchester FUA.
893,Balancing Act,6ZHfuZhV3q15jxpOY8S1m6,48276,,excluded_no_defensible_fua,no_resolved_origin,,,,,,No FUA assignment is possible while the band's origin remains unresolved.
894,A Blaze of Feather,0j7wLGDwHdUSPLkxCH3GBQ,48229,,excluded_no_defensible_fua,no_resolved_origin,,,,,,No FUA assignment is possible while the band's origin remains unresolved.
895,Angel Witch,6L48AOtGmQL1ELLoKML7cS,48153,London,strict,official_oecd_municipality_crosswalk,UK001F,London,London,2024.0,12666099.0,The official OECD municipality list assigns City of London to London FUA.
896,Little Comets,7cfhZmKaLWzNLwHDxzugUH,47976,Tyne and Wear,excluded_no_defensible_fua,no_reviewed_assignment,,,,,,No assignment is made because the resolved place is not in the official OECD municipality-to-FUA crosswalk.
897,Osibisa,12X85dtebfc7JTZ8iMBT2o,47843,London,strict,official_oecd_municipality_crosswalk,UK001F,London,London,2024.0,12666099.0,The official OECD municipality list assigns City of London to London FUA.
898,U.K.,64vNIhiqTanqaY1VJucSAS,47600,,excluded_no_defensible_fua,no_resolved_origin,,,,,,No FUA assignment is possible while the band's origin remains unresolved.
899,Ulrika Spacek,07vC6cutbett8UknXnqxsu,46731,,excluded_no_defensible_fua,no_resolved_origin,,,,,,No FUA assignment is possible while the band's origin remains unresolved.
900,Seefeel,0jyH4jtanxaysaxwDVhR6f,46679,,excluded_no_defensible_fua,no_resolved_origin,,,,,,No FUA assignment is possible while the band's origin remains unresolved.
901,Brodsky Quartet,4H0zGQILA7vJKl0ot2OYBf,46624,,excluded_no_defensible_fua,no_resolved_origin,,,,,,No FUA assignment is possible while the band's origin remains unresolved.
902,The Vibrators,0DkpQq8B7ZAKebZEjlzVmd,46560,London,strict,official_oecd_municipality_crosswalk,UK001F,London,London,2024.0,12666099.0,The official OECD municipality list assigns City of London to London FUA.
903,She's In Parties,3A9BLI8S2rNSxXS3QsMkOY,46512,,excluded_no_defensible_fua,no_resolved_origin,,,,,,No FUA assignment is possible while the band's origin remains unresolved.
904,Trashcan Sinatras,0i2IEcWvtHUBYPkYWwCgjC,46209,Irvine,excluded_no_defensible_fua,no_reviewed_assignment,,,,,,No assignment is made because the resolved place is not in the official OECD municipality-to-FUA crosswalk.
905,Oceanic,3bqOGIOIvLc9JsAIS7OfEb,46135,Wallasey,excluded_no_defensible_fua,no_reviewed_assignment,,,,,,No assignment is made because the resolved place is not in the official OECD municipality-to-FUA crosswalk.
906,Ímar,0BdsizQXvwb1BPeEKqfuVs,45827,Glasgow,strict,official_oecd_municipality_crosswalk,UK004F,Glasgow,Glasgow,2024.0,1895840.0,"The official OECD municipality list assigns East Dunbartonshire, Glasgow City, North Lanarkshire to Glasgow FUA."
907,Conan,11tiA94VlUZOUTVCdQYw3a,45815,Liverpool,strict,official_oecd_municipality_crosswalk,UK006F,Liverpool,Liverpool,2024.0,1597536.0,The official OECD municipality list assigns Liverpool to Liverpool FUA.
908,The Wedding Present,4tyCvqG48h4LdcbFfWBjR9,45749,Leeds,strict,official_oecd_municipality_crosswalk,UK003F,Leeds,Leeds,2024.0,3070506.0,The official OECD municipality list assigns Leeds to Leeds FUA.
909,The Big Pink,4xM0Rz2FbjZevoVLVJUgEQ,45735,London,strict,official_oecd_municipality_crosswalk,UK001F,London,London,2024.0,12666099.0,The official OECD municipality list assigns City of London to London FUA.
910,Cabaret Voltaire,2kS4yz85MaZlxp2VaS3BEe,45473,Sheffield,strict,official_oecd_municipality_crosswalk,UK010F,Sheffield,Sheffield,2024.0,1217504.0,The official OECD municipality list assigns Sheffield to Sheffield FUA.
911,Grim Reaper,3CSQtK60sg2jNNxnpThSN1,45246,Droitwich Spa,excluded_no_defensible_fua,no_reviewed_assignment,,,,,,No assignment is made because the resolved place is not in the official OECD municipality-to-FUA crosswalk.
912,Beak>,5MGxwE9JG5IA6uqswrgNL6,45055,,excluded_no_defensible_fua,no_resolved_origin,,,,,,No FUA assignment is possible while the band's origin remains unresolved.
